review_id,user_id,movie_id,rating,review_date,device_type,is_verified_watch,helpful_votes,total_votes,review_text,sentiment,sentiment_score
review_010738,user_02534,movie_0238,3,2025-09-10,Mobile,True,3.0,6.0,Average movie. Some good moments.,neutral,0.456
review_010739,user_08685,movie_0916,4,2025-09-06,Laptop,True,1.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.753
review_010740,user_04917,movie_0228,4,2024-04-04,Tablet,True,4.0,4.0,This movie exceeded my expectations.,positive,0.769
review_010741,user_08341,movie_0489,1,2025-10-26,Tablet,True,5.0,6.0,Disappointing. Expected much more.,negative,0.237
review_010742,user_06012,movie_0440,4,2025-06-21,Laptop,True,4.0,6.0,Amazing show! Couldn't stop watching.,positive,0.62
review_010743,user_03016,movie_0091,3,2024-03-03,Laptop,False,3.0,3.0,Okay for a one-time watch.,neutral,0.408
review_010744,user_05135,movie_0564,4,2025-11-08,Tablet,True,0.0,5.0,Amazing show! Couldn't stop watching.,positive,0.711
review_010745,user_09062,movie_0482,3,2025-11-09,Tablet,True,1.0,4.0,It was okay. Nothing special.,neutral,0.473
review_010746,user_04123,movie_0324,3,2025-03-15,Mobile,False,,,Mixed feelings about this one.,neutral,0.542
review_010747,user_08580,movie_0374,1,2025-02-07,Smart TV,False,4.0,7.0,"Boring storyline, couldn't finish watching.",negative,
review_010748,user_04881,movie_0928,5,2025-05-13,Mobile,False,6.0,6.0,Outstanding direction and screenplay.,positive,0.744
review_010749,user_04657,movie_0953,3,2025-11-08,Laptop,True,3.0,3.0,Average movie. Some good moments.,neutral,0.494
review_010750,user_07881,movie_0206,4,2025-09-13,Mobile,True,0.0,5.0,This series is a masterpiece!,positive,0.85
review_010751,user_03101,movie_0138,3,2024-04-29,Smart TV,True,3.0,4.0,It's fine for background watching.,neutral,0.559
review_010752,user_09894,movie_0530,4,2025-01-27,Smart TV,True,2.0,4.0,,positive,0.777
review_010753,user_02088,movie_0955,3,2024-07-12,Smart TV,True,5.0,5.0,It was okay. Nothing special.,neutral,0.461
review_010754,user_09406,movie_0719,5,2025-11-25,Mobile,True,,,This movie exceeded my expectations.,positive,0.898
review_010755,user_06648,movie_0586,5,2024-03-16,Smart TV,True,2.0,7.0,Amazing show! Couldn't stop watching.,positive,0.926
review_010756,user_02213,movie_0396,5,2024-01-07,Mobile,True,6.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,
review_010757,user_08723,movie_0477,4,2025-05-09,Smart TV,True,5.0,5.0,This movie exceeded my expectations.,positive,0.91
review_010758,user_01063,movie_0503,3,2025-04-27,Smart TV,False,4.0,4.0,Okay for a one-time watch.,neutral,0.553
review_010759,user_02597,movie_0818,2,2025-12-27,Mobile,False,2.0,4.0,Disappointing. Expected much more.,negative,0.317
review_010760,user_06433,movie_0294,4,2024-03-03,Laptop,True,2.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.762
review_010761,user_04145,movie_0048,4,2025-12-09,Laptop,True,,,Fantastic cinematography and plot twists.,positive,0.656
review_010762,user_09028,movie_0526,4,2024-01-11,Laptop,True,1.0,6.0,This series is a masterpiece!,positive,0.962
review_010763,user_00780,movie_0823,3,2024-05-09,Smart TV,True,,,Okay for a one-time watch.,neutral,0.491
review_010764,user_02214,movie_0927,4,2025-11-02,Smart TV,True,2.0,2.0,Brilliant performance by the cast. Must watch!,positive,0.734
review_010765,user_06395,movie_0221,5,2024-05-09,Mobile,True,2.0,2.0,This movie exceeded my expectations.,positive,0.825
review_010766,user_01499,movie_0041,4,2024-06-28,Laptop,True,2.0,11.0,Fantastic cinematography and plot twists.,positive,0.95
review_010767,user_00131,movie_0399,4,2024-09-16,Tablet,True,1.0,11.0,Fantastic cinematography and plot twists.,positive,0.998
review_010768,user_04812,movie_0618,3,2025-05-15,Smart TV,True,1.0,10.0,Decent watch but forgettable.,neutral,0.412
review_010769,user_01383,movie_0498,2,2024-10-10,Smart TV,True,5.0,6.0,Slow paced and boring.,negative,0.06
review_010770,user_05951,movie_0241,4,2025-09-15,Smart TV,False,3.0,7.0,Outstanding direction and screenplay.,positive,0.929
review_010771,user_08454,movie_0641,4,2025-01-18,Tablet,True,1.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.899
review_010772,user_06751,movie_0241,3,2024-03-04,Tablet,True,1.0,8.0,Average movie. Some good moments.,neutral,0.458
review_010773,user_04169,movie_0022,2,2025-12-18,Mobile,True,5.0,9.0,Waste of time. Poor character development.,negative,0.331
review_010774,user_05200,movie_0495,4,2024-02-24,Smart TV,True,7.0,10.0,Fantastic cinematography and plot twists.,positive,0.694
review_010775,user_05657,movie_0367,3,2025-09-23,Smart TV,True,6.0,6.0,Average movie. Some good moments.,neutral,0.414
review_010776,user_01473,movie_0553,3,2025-10-30,Tablet,True,1.0,3.0,Mixed feelings about this one.,neutral,0.539
review_010777,user_04164,movie_0902,3,2025-09-02,Laptop,True,,,Has its moments but overall average.,neutral,0.503
review_010778,user_01484,movie_0240,5,2025-10-19,Mobile,True,7.0,7.0,This movie exceeded my expectations.,positive,0.828
review_010779,user_06845,movie_0606,4,2024-09-27,Mobile,True,6.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.953
review_010780,user_00831,movie_0379,2,2024-10-08,Tablet,True,2.0,5.0,Not my cup of tea. Too violent.,negative,0.237
review_010781,user_04813,movie_0210,2,2024-03-14,Tablet,True,4.0,6.0,Confusing plot. Hard to follow.,negative,0.244
review_010782,user_00188,movie_0516,1,2024-11-23,Mobile,True,,,"Boring storyline, couldn't finish watching.",negative,0.171
review_010783,user_07780,movie_0018,4,2025-03-04,Tablet,True,1.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.853
review_010784,user_02389,movie_0022,4,2024-12-08,Smart TV,True,3.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,
review_010785,user_01781,movie_0068,4,2025-03-03,Tablet,True,5.0,8.0,This series is a masterpiece!,positive,0.969
review_010786,user_04058,movie_0032,2,2025-12-23,Mobile,True,3.0,5.0,"Boring storyline, couldn't finish watching.",negative,0.237
review_010787,user_07994,movie_0462,4,2025-12-08,Smart TV,False,2.0,4.0,Fantastic cinematography and plot twists.,positive,0.969
review_010788,user_03630,movie_0748,4,2024-03-11,Laptop,True,3.0,3.0,This movie exceeded my expectations.,positive,0.88
review_010789,user_06409,movie_0920,3,2024-02-24,Laptop,True,3.0,4.0,It was okay. Nothing special.,neutral,0.411
review_010790,user_04651,movie_0306,4,2025-08-22,Laptop,True,3.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.91
review_010791,user_09288,movie_0168,3,2025-05-15,Mobile,False,4.0,4.0,It's fine for background watching.,neutral,0.42
review_010792,user_03411,movie_0433,3,2025-11-21,Laptop,True,3.0,6.0,Decent watch but forgettable.,neutral,0.535
review_010793,user_05228,movie_0204,3,2024-12-01,Tablet,False,4.0,8.0,Watchable but predictable.,neutral,0.55
review_010794,user_05329,movie_0140,4,2025-11-24,Tablet,False,2.0,2.0,Fantastic cinematography and plot twists.,positive,0.689
review_010795,user_03698,movie_0438,3,2025-05-28,Laptop,True,6.0,8.0,It was okay. Nothing special.,neutral,0.527
review_010796,user_07695,movie_0536,2,2025-05-08,Mobile,True,0.0,3.0,"Boring storyline, couldn't finish watching.",negative,0.252
review_010797,user_05472,movie_0478,4,2024-04-13,Smart TV,True,4.0,4.0,Outstanding direction and screenplay.,positive,0.769
review_010798,user_06216,movie_0016,4,2025-08-26,Laptop,True,1.0,3.0,This series is a masterpiece!,positive,0.825
review_010799,user_08056,movie_0993,3,2025-05-25,Tablet,True,,,It was okay. Nothing special.,neutral,0.555
review_010800,user_02463,movie_0838,3,2025-09-04,Smart TV,True,,,Watchable but predictable.,neutral,0.437
review_010801,user_09594,movie_0301,3,2024-10-13,Smart TV,False,2.0,2.0,Okay for a one-time watch.,neutral,0.424
review_010802,user_00014,movie_0784,4,2025-06-15,Smart TV,False,2.0,4.0,Fantastic cinematography and plot twists.,positive,0.707
review_010803,user_06952,movie_0550,4,2024-06-25,Laptop,True,4.0,4.0,Fantastic cinematography and plot twists.,positive,0.843
review_010804,user_06912,movie_0771,3,2024-12-30,Laptop,True,2.0,6.0,Could have been better.,neutral,0.562
review_010805,user_02486,movie_0203,4,2024-05-02,Laptop,True,3.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.678
review_010806,user_00341,movie_0557,2,2025-01-02,Tablet,False,,,"Boring storyline, couldn't finish watching.",negative,0.077
review_010807,user_06040,movie_0251,3,2025-01-07,Tablet,False,,,Average movie. Some good moments.,neutral,0.515
review_010808,user_05062,movie_0862,2,2025-07-04,Tablet,True,6.0,7.0,Waste of time. Poor character development.,negative,0.056
review_010809,user_06958,movie_0924,5,2024-12-04,Tablet,True,3.0,6.0,This series is a masterpiece!,positive,0.674
review_010810,user_09795,movie_0810,4,2025-07-15,Laptop,True,3.0,4.0,This movie exceeded my expectations.,positive,0.787
review_010811,user_03501,movie_0499,5,2024-04-21,Mobile,True,3.0,9.0,This movie exceeded my expectations.,positive,0.603
review_010812,user_06713,movie_0268,3,2025-02-09,Mobile,True,3.0,5.0,Watchable but predictable.,neutral,0.578
review_010813,user_09322,movie_0574,3,2025-07-04,Mobile,True,4.0,4.0,Mixed feelings about this one.,neutral,0.414
review_010814,user_05374,movie_0053,5,2024-05-17,Mobile,True,1.0,9.0,Absolutely loved this movie. Great acting and storyline.,positive,0.863
review_010815,user_03512,movie_0530,3,2024-03-31,Smart TV,False,4.0,6.0,Watchable but predictable.,neutral,0.563
review_010816,user_05567,movie_0075,4,2025-07-23,Laptop,True,4.0,4.0,Outstanding direction and screenplay.,positive,0.989
review_010817,user_01732,movie_0392,5,2025-05-13,Tablet,True,1.0,4.0,This series is a masterpiece!,positive,0.899
review_010818,user_02439,movie_0909,3,2025-02-17,Mobile,True,5.0,7.0,Mixed feelings about this one.,neutral,0.473
review_010819,user_06730,movie_0251,4,2025-06-21,Tablet,False,,,This series is a masterpiece!,positive,0.816
review_010820,user_05988,movie_0096,5,2024-10-10,Laptop,True,,,This movie exceeded my expectations.,positive,0.967
review_010821,user_07523,movie_0098,5,2025-06-22,Smart TV,True,3.0,3.0,Amazing show! Couldn't stop watching.,positive,0.831
review_010822,user_00492,movie_0573,4,2025-08-12,Laptop,True,2.0,8.0,,positive,0.644
review_010823,user_07402,movie_0899,1,2024-03-27,Smart TV,True,,,Slow paced and boring.,negative,0.146
review_010824,user_05548,movie_0652,4,2024-09-26,Smart TV,True,2.0,4.0,,positive,
review_010825,user_04988,movie_0358,5,2024-08-30,Tablet,True,3.0,11.0,One of the best series I've ever watched. Highly recommend!,positive,0.939
review_010826,user_08190,movie_0785,2,2024-03-26,Laptop,False,5.0,5.0,Not worth the time. Very predictable.,negative,0.286
review_010827,user_06977,movie_0781,5,2025-04-08,Laptop,True,3.0,7.0,Amazing show! Couldn't stop watching.,positive,0.968
review_010828,user_07629,movie_0552,5,2025-02-14,Tablet,True,,,Outstanding direction and screenplay.,positive,0.846
review_010829,user_00487,movie_0290,3,2024-11-22,Smart TV,True,,,Average movie. Some good moments.,neutral,0.519
review_010830,user_04585,movie_0417,5,2024-06-03,Laptop,False,4.0,9.0,This movie exceeded my expectations.,positive,0.929
review_010831,user_04554,movie_0317,4,2024-09-07,Smart TV,False,4.0,4.0,Perfect blend of drama and action.,positive,0.736
review_010832,user_09845,movie_0132,5,2025-07-27,Mobile,False,,,Incredible story telling. Kept me engaged throughout.,positive,0.881
review_010833,user_00603,movie_0028,4,2025-06-13,Smart TV,True,1.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.883
review_010834,user_02267,movie_0610,3,2025-01-09,Tablet,True,,,Watchable but predictable.,neutral,0.41
review_010835,user_02561,movie_0009,3,2025-11-15,Mobile,True,5.0,5.0,It's fine for background watching.,neutral,
review_010836,user_09920,movie_0748,5,2024-08-21,Mobile,True,2.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.743
review_010837,user_02837,movie_0396,2,2024-04-09,Mobile,True,3.0,3.0,Disappointing. Expected much more.,negative,0.053
review_010838,user_08332,movie_0351,4,2024-06-13,Laptop,True,4.0,5.0,Outstanding direction and screenplay.,positive,0.83
review_010839,user_09857,movie_0007,4,2025-05-01,Mobile,True,1.0,3.0,Absolutely loved this movie. Great acting and storyline.,positive,0.965
review_010840,user_02725,movie_0973,3,2025-03-22,Smart TV,True,3.0,9.0,Could have been better.,neutral,0.46
review_010841,user_06176,movie_0564,4,2025-04-13,Mobile,True,2.0,8.0,This series is a masterpiece!,positive,0.927
review_010842,user_05784,movie_0735,2,2024-08-31,Smart TV,True,4.0,4.0,Not my cup of tea. Too violent.,negative,0.37
review_010843,user_00310,movie_0836,5,2024-05-20,Smart TV,False,3.0,7.0,Amazing show! Couldn't stop watching.,positive,0.927
review_010844,user_05766,movie_0204,2,2024-03-09,Mobile,True,2.0,7.0,Not worth the time. Very predictable.,negative,0.143
review_010845,user_00790,movie_0370,4,2025-11-17,Mobile,True,5.0,10.0,Outstanding direction and screenplay.,positive,0.951
review_010846,user_02532,movie_0260,2,2025-12-10,Mobile,True,,,Waste of time. Poor character development.,negative,0.027
review_010847,user_05502,movie_0509,5,2025-12-01,Mobile,True,3.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.988
review_010848,user_01394,movie_0412,5,2024-11-25,Laptop,True,3.0,3.0,Absolutely loved this movie. Great acting and storyline.,positive,0.806
review_010849,user_00968,movie_0354,3,2025-12-31,Mobile,True,4.0,4.0,Mixed feelings about this one.,neutral,0.471
review_010850,user_04118,movie_0470,5,2025-11-26,Tablet,True,4.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.815
review_010851,user_08625,movie_0712,5,2025-08-25,Tablet,True,3.0,3.0,Absolutely loved this movie. Great acting and storyline.,positive,0.69
review_010852,user_05414,movie_0140,4,2024-11-03,Smart TV,True,1.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,0.636
review_010853,user_00730,movie_0605,4,2024-02-22,Laptop,True,1.0,3.0,This series is a masterpiece!,positive,
review_010854,user_00967,movie_0045,3,2024-09-04,Smart TV,True,3.0,7.0,It was okay. Nothing special.,neutral,0.44
review_010855,user_03120,movie_0205,3,2025-08-17,Tablet,False,5.0,6.0,Average movie. Some good moments.,neutral,0.445
review_010856,user_06651,movie_0364,4,2025-07-27,Smart TV,True,2.0,2.0,Incredible story telling. Kept me engaged throughout.,positive,0.834
review_010857,user_00362,movie_0884,2,2025-02-23,Tablet,True,2.0,6.0,,negative,0.296
review_010858,user_06459,movie_0833,4,2025-11-30,Mobile,True,4.0,7.0,One of the best series I've ever watched. Highly recommend!,positive,0.971
review_010859,user_08153,movie_0191,5,2025-12-08,Smart TV,False,1.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.955
review_010860,user_05072,movie_0428,4,2025-02-04,Mobile,True,1.0,6.0,Fantastic cinematography and plot twists.,positive,0.754
review_010861,user_02606,movie_0327,2,2025-04-07,Smart TV,True,3.0,6.0,Not worth the time. Very predictable.,negative,0.093
review_010862,user_04305,movie_0044,3,2024-03-24,Tablet,True,3.0,5.0,Mixed feelings about this one.,neutral,0.561
review_010863,user_00734,movie_0962,4,2025-06-03,Tablet,False,,,,positive,
review_010864,user_09664,movie_0831,2,2025-10-14,Tablet,True,3.0,4.0,Poor acting and weak plot.,negative,
review_010865,user_04187,movie_0502,2,2025-06-13,Tablet,True,3.0,8.0,Slow paced and boring.,negative,0.329
review_010866,user_05505,movie_0024,1,2024-02-28,Smart TV,True,3.0,4.0,,negative,0.003
review_010867,user_00568,movie_0074,3,2024-06-07,Tablet,True,1.0,5.0,Watchable but predictable.,neutral,0.584
review_010868,user_02327,movie_0556,5,2025-11-13,Laptop,True,5.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.701
review_010869,user_06734,movie_0523,5,2024-06-21,Smart TV,False,,,Amazing show! Couldn't stop watching.,positive,0.975
review_010870,user_04320,movie_0741,4,2024-11-11,Mobile,True,1.0,6.0,Perfect blend of drama and action.,positive,0.936
review_010871,user_07092,movie_0437,4,2025-12-31,Laptop,True,3.0,3.0,Amazing show! Couldn't stop watching.,positive,0.828
review_010872,user_01052,movie_0227,5,2024-05-25,Mobile,True,3.0,5.0,Fantastic cinematography and plot twists.,positive,0.921
review_010873,user_03008,movie_0111,4,2024-05-27,Laptop,False,4.0,4.0,This series is a masterpiece!,positive,0.928
review_010874,user_07730,movie_0052,3,2024-01-20,Tablet,True,2.0,6.0,Could have been better.,neutral,0.486
review_010875,user_09252,movie_0473,5,2025-10-01,Tablet,False,3.0,7.0,This movie exceeded my expectations.,positive,0.982
review_010876,user_07409,movie_0116,4,2025-05-19,Smart TV,True,2.0,5.0,Amazing show! Couldn't stop watching.,positive,0.812
review_010877,user_04086,movie_0091,4,2025-09-29,Laptop,True,3.0,7.0,Perfect blend of drama and action.,positive,0.972
review_010878,user_04014,movie_0390,5,2024-10-25,Tablet,True,2.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.904
review_010879,user_04144,movie_0390,5,2025-01-23,Mobile,False,1.0,1.0,Outstanding direction and screenplay.,positive,0.617
review_010880,user_07555,movie_0290,4,2024-10-14,Mobile,True,4.0,4.0,Fantastic cinematography and plot twists.,positive,0.876
review_010881,user_05591,movie_0398,1,2024-12-18,Laptop,True,0.0,5.0,Poor acting and weak plot.,negative,0.353
review_010882,user_09470,movie_0940,3,2025-09-04,Smart TV,True,,,Could have been better.,neutral,0.475
review_010883,user_00521,movie_0886,3,2024-12-27,Smart TV,False,,,Okay for a one-time watch.,neutral,0.555
review_010884,user_09889,movie_0712,5,2024-05-02,Laptop,False,1.0,4.0,Perfect blend of drama and action.,positive,0.687
review_010885,user_01215,movie_0401,5,2024-10-03,Tablet,False,2.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.751
review_010886,user_05181,movie_0738,2,2025-09-10,Laptop,True,,,"Boring storyline, couldn't finish watching.",negative,0.333
review_010887,user_02264,movie_0340,1,2025-03-14,Tablet,False,5.0,10.0,Waste of time. Poor character development.,negative,0.362
review_010888,user_02962,movie_0613,4,2024-12-25,Mobile,True,1.0,6.0,This movie exceeded my expectations.,positive,0.629
review_010889,user_07363,movie_0279,4,2024-08-09,Tablet,True,3.0,4.0,This series is a masterpiece!,positive,0.988
review_010890,user_09871,movie_0065,1,2024-03-26,Laptop,True,4.0,9.0,Poor acting and weak plot.,negative,0.304
review_010891,user_05801,movie_0086,5,2025-07-04,Tablet,True,5.0,5.0,Outstanding direction and screenplay.,positive,0.642
review_010892,user_07930,movie_0409,4,2024-09-26,Mobile,False,3.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.611
review_010893,user_04973,movie_0873,3,2025-04-14,Smart TV,True,4.0,6.0,Has its moments but overall average.,neutral,0.445
review_010894,user_05168,movie_0867,5,2025-04-10,Mobile,True,0.0,2.0,Outstanding direction and screenplay.,positive,0.815
review_010895,user_08808,movie_0976,3,2025-11-25,Tablet,True,,,Average movie. Some good moments.,neutral,0.584
review_010896,user_07310,movie_0233,3,2024-11-28,Mobile,True,5.0,5.0,Okay for a one-time watch.,neutral,0.564
review_010897,user_06197,movie_0541,5,2025-06-24,Laptop,True,4.0,4.0,Outstanding direction and screenplay.,positive,0.706
review_010898,user_06594,movie_0685,3,2024-01-27,Mobile,True,2.0,4.0,Has its moments but overall average.,neutral,0.514
review_010899,user_09916,movie_0692,3,2024-05-04,Laptop,False,3.0,4.0,Mixed feelings about this one.,neutral,0.546
review_010900,user_09272,movie_0816,5,2024-11-12,Laptop,True,4.0,4.0,Perfect blend of drama and action.,positive,0.681
review_010901,user_09896,movie_0109,3,2025-07-12,Tablet,False,3.0,5.0,,neutral,0.492
review_010902,user_02552,movie_0426,5,2025-04-11,Tablet,True,3.0,8.0,Perfect blend of drama and action.,positive,0.772
review_010903,user_05040,movie_0434,4,2024-05-09,Tablet,True,4.0,4.0,This movie exceeded my expectations.,positive,0.978
review_010904,user_01363,movie_0245,2,2025-03-27,Mobile,False,4.0,4.0,Confusing plot. Hard to follow.,negative,0.123
review_010905,user_06820,movie_0590,3,2024-09-04,Smart TV,False,5.0,5.0,It was okay. Nothing special.,neutral,0.555
review_010906,user_03990,movie_0218,4,2024-07-02,Smart TV,True,2.0,6.0,Perfect blend of drama and action.,positive,0.752
review_010907,user_00072,movie_0539,4,2025-05-13,Mobile,True,,,Brilliant performance by the cast. Must watch!,positive,0.852
review_010908,user_07989,movie_0419,3,2024-11-17,Tablet,True,2.0,7.0,Not bad but not great either.,neutral,0.464
review_010909,user_03435,movie_0785,5,2024-05-11,Tablet,True,1.0,5.0,Brilliant performance by the cast. Must watch!,positive,0.65
review_010910,user_09419,movie_0350,3,2025-11-28,Mobile,True,4.0,4.0,Okay for a one-time watch.,neutral,0.443
review_010911,user_05565,movie_0108,5,2024-09-21,Laptop,True,5.0,5.0,This series is a masterpiece!,positive,0.97
review_010912,user_02169,movie_0957,5,2024-04-22,Laptop,True,2.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.896
review_010913,user_03299,movie_0696,4,2025-02-11,Tablet,True,,,Absolutely loved this movie. Great acting and storyline.,positive,0.627
review_010914,user_09141,movie_0839,3,2024-05-24,Smart TV,True,,,Okay for a one-time watch.,neutral,0.584
review_010915,user_07132,movie_0431,4,2025-09-24,Mobile,True,6.0,6.0,One of the best series I've ever watched. Highly recommend!,positive,0.72
review_010916,user_03675,movie_0955,5,2025-04-10,Mobile,True,2.0,5.0,Perfect blend of drama and action.,positive,
review_010917,user_01873,movie_0391,3,2024-12-23,Laptop,True,2.0,6.0,It was okay. Nothing special.,neutral,0.414
review_010918,user_05837,movie_0746,3,2024-01-31,Laptop,True,,,Has its moments but overall average.,neutral,0.562
review_010919,user_05210,movie_0840,5,2025-08-24,Mobile,True,3.0,3.0,Brilliant performance by the cast. Must watch!,positive,0.77
review_010920,user_07862,movie_0047,5,2024-05-09,Smart TV,True,3.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,
review_010921,user_06416,movie_0723,4,2024-04-25,Tablet,True,3.0,4.0,Perfect blend of drama and action.,positive,0.777
review_010922,user_03965,movie_0590,3,2025-06-03,Smart TV,True,2.0,2.0,Could have been better.,neutral,
review_010923,user_06282,movie_0926,3,2024-08-01,Laptop,False,5.0,9.0,Average movie. Some good moments.,neutral,0.414
review_010924,user_02665,movie_0182,2,2025-08-05,Laptop,True,4.0,5.0,Terrible script and direction.,negative,0.343
review_010925,user_02224,movie_0464,4,2024-11-03,Mobile,True,4.0,7.0,Outstanding direction and screenplay.,positive,0.988
review_010926,user_04788,movie_0743,1,2024-12-06,Tablet,True,5.0,6.0,Not my cup of tea. Too violent.,negative,0.09
review_010927,user_02587,movie_0029,4,2025-10-11,Laptop,False,,,Amazing show! Couldn't stop watching.,positive,0.854
review_010928,user_06511,movie_0719,4,2024-01-27,Mobile,True,7.0,7.0,This series is a masterpiece!,positive,0.813
review_010929,user_08048,movie_0538,5,2025-05-02,Mobile,False,,,Incredible story telling. Kept me engaged throughout.,positive,0.858
review_010930,user_06324,movie_0625,4,2025-09-16,Smart TV,True,0.0,10.0,Fantastic cinematography and plot twists.,positive,0.854
review_010931,user_08215,movie_0158,5,2025-02-25,Mobile,True,3.0,3.0,Perfect blend of drama and action.,positive,0.851
review_010932,user_08479,movie_0243,5,2024-09-13,Laptop,True,4.0,5.0,This movie exceeded my expectations.,positive,0.664
review_010933,user_00998,movie_0525,4,2025-01-31,Mobile,True,,,Brilliant performance by the cast. Must watch!,positive,0.787
review_010934,user_03354,movie_0469,3,2024-11-14,Smart TV,True,2.0,7.0,Not bad but not great either.,neutral,0.437
review_010935,user_05315,movie_0571,4,2024-02-29,Laptop,True,1.0,4.0,Perfect blend of drama and action.,positive,0.986
review_010936,user_07008,movie_0730,5,2025-08-25,Tablet,True,,,One of the best series I've ever watched. Highly recommend!,positive,0.973
review_010937,user_01332,movie_0282,2,2024-06-22,Laptop,True,3.0,6.0,Overhyped. Didn't live up to expectations.,negative,0.228
review_010938,user_08930,movie_0683,3,2025-04-30,Tablet,True,3.0,4.0,It was okay. Nothing special.,neutral,0.487
review_010939,user_09827,movie_0459,3,2024-08-05,Laptop,True,2.0,7.0,Mixed feelings about this one.,neutral,0.456
review_010940,user_08688,movie_0605,5,2025-11-17,Laptop,True,5.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,
review_010941,user_08605,movie_0697,4,2024-10-29,Mobile,True,3.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.624
review_010942,user_00384,movie_0959,2,2024-06-09,Laptop,True,3.0,7.0,Not worth the time. Very predictable.,negative,0.047
review_010943,user_01064,movie_0280,1,2024-01-02,Tablet,True,7.0,7.0,,negative,0.107
review_010944,user_09034,movie_0328,4,2025-04-04,Tablet,True,3.0,7.0,Fantastic cinematography and plot twists.,positive,0.665
review_010945,user_07023,movie_0305,4,2025-04-03,Mobile,False,1.0,5.0,One of the best series I've ever watched. Highly recommend!,positive,0.622
review_010946,user_04329,movie_0192,4,2025-02-08,Tablet,True,6.0,7.0,This series is a masterpiece!,positive,0.753
review_010947,user_01882,movie_0155,2,2024-08-18,Mobile,False,5.0,9.0,Confusing plot. Hard to follow.,negative,0.172
review_010948,user_09846,movie_0904,3,2024-09-25,Laptop,True,4.0,6.0,Mixed feelings about this one.,neutral,0.432
review_010949,user_04958,movie_0360,3,2024-12-02,Tablet,True,3.0,4.0,Has its moments but overall average.,neutral,0.536
review_010950,user_05790,movie_0094,5,2025-09-03,Mobile,True,0.0,5.0,This series is a masterpiece!,positive,0.774
review_010951,user_09330,movie_0536,3,2025-03-22,Laptop,True,5.0,5.0,It's fine for background watching.,neutral,0.521
review_010952,user_05541,movie_0903,5,2025-08-01,Smart TV,True,4.0,7.0,Brilliant performance by the cast. Must watch!,positive,0.934
review_010953,user_02667,movie_0853,3,2025-07-03,Smart TV,True,2.0,5.0,Could have been better.,neutral,0.452
review_010954,user_02122,movie_0379,4,2025-02-15,Smart TV,True,1.0,4.0,Fantastic cinematography and plot twists.,positive,0.773
review_010955,user_03382,movie_0184,3,2025-02-15,Laptop,False,1.0,7.0,Has its moments but overall average.,neutral,0.425
review_010956,user_01762,movie_0084,2,2024-10-11,Laptop,True,3.0,4.0,"Boring storyline, couldn't finish watching.",negative,0.291
review_010957,user_07676,movie_0531,2,2025-06-06,Tablet,True,1.0,10.0,Slow paced and boring.,negative,0.072
review_010958,user_00016,movie_0878,3,2025-08-16,Laptop,True,2.0,2.0,It's fine for background watching.,neutral,0.407
review_010959,user_02526,movie_0808,4,2024-11-30,Mobile,False,6.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.748
review_010960,user_09726,movie_0006,4,2025-07-08,Smart TV,True,4.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.997
review_010961,user_00948,movie_0032,4,2025-03-02,Laptop,True,4.0,7.0,Amazing show! Couldn't stop watching.,positive,0.746
review_010962,user_05586,movie_0875,4,2025-03-04,Smart TV,True,1.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.789
review_010963,user_03558,movie_0713,4,2025-03-19,Laptop,True,3.0,10.0,Absolutely loved this movie. Great acting and storyline.,positive,0.877
review_010964,user_05220,movie_0431,5,2025-01-02,Tablet,True,4.0,8.0,Outstanding direction and screenplay.,positive,0.816
review_010965,user_01013,movie_0720,4,2025-03-25,Laptop,True,,,Incredible story telling. Kept me engaged throughout.,positive,0.715
review_010966,user_02479,movie_0429,2,2025-12-24,Mobile,False,0.0,6.0,"Boring storyline, couldn't finish watching.",negative,0.049
review_010967,user_08691,movie_0989,3,2025-09-07,Mobile,True,1.0,5.0,It was okay. Nothing special.,neutral,0.574
